org_pac_id,facility_name,cbsa_title,rural,inland_empire,practice_size,incentive_ptcpt
9436067485,OPEN DOOR COMMUNITY HEALTH CENTERS,"Eureka-Arcata, CA",urban,CA other,medium,Meaningfully Attested
7113812496,SD SPORTS MEDICINE AND FAMILY HEALTH CENTER,"San Diego-Chula Vista-Carlsbad, CA",urban,CA other,medium,Meaningfully Attested
8628972759,SHARP REES-STEALY MEDICAL GROUP INC,"San Diego-Chula Vista-Carlsbad, CA",urban,CA other,large,Meaningfully Attested
3779751656,CITY OF HOPE MEDICAL FOUNDATION,"Los Angeles-Long Beach-Anaheim, CA",urban,CA other,large,Meaningfully Attested
446169114,CEDARS-SINAI MEDICAL CENTER,"Los Angeles-Long Beach-Anaheim, CA",urban,CA other,large,Meaningfully Attested
244329241,PRITHIPAL S SETHI MD INC,"Stockton-Lodi, CA",urban,CA other,small,Meaningfully Attested
244329241,PRITHIPAL S SETHI MD INC,"Sacramento-Roseville-Folsom, CA",urban,CA other,small,Meaningfully Attested
8921910225,PERMANENTE MEDICAL GROUP INC,"Fresno, CA",urban,CA other,large,Meaningfully Attested
4284538778,SUTTER BAY MEDICAL FOUNDATION,"San Jose-Sunnyvale-Santa Clara, CA",urban,CA other,large,Meaningfully Attested
6709773773,"GIRARD ORTHOPAEDIC SURGEONS MEDICAL GROUP,.INC.","San Diego-Chula Vista-Carlsbad, CA",urban,CA other,small,Meaningfully Attested
6002729175,SOUTHERN CALIFORNIA PERMANENTE MEDICAL GROUP,"Los Angeles-Long Beach-Anaheim, CA",urban,CA other,large,Meaningfully Attested
9234033853,SCRIPPS HEALTH,"San Diego-Chula Vista-Carlsbad, CA",urban,CA other,large,Meaningfully Attested
7810800661,DIGNITY HEALTH MEDICAL FOUNDATION,"Sacramento-Roseville-Folsom, CA",urban,CA other,large,Meaningfully Attested
5496642936,"RADHEY S. BANSAL, MD. INC","Bakersfield-Delano, CA",urban,CA other,small,No Meaningful Attest
8921910225,PERMANENTE MEDICAL GROUP INC,"San Jose-Sunnyvale-Santa Clara, CA",urban,CA other,large,Meaningfully Attested
446157747,USC CARE MEDICAL GROUP INC,"Los Angeles-Long Beach-Anaheim, CA",urban,CA other,large,Meaningfully Attested
9234472242,TOTAL VISION PC,"Los Angeles-Long Beach-Anaheim, CA",urban,CA other,medium,Meaningfully Attested
NA,,"Oxnard-Thousand Oaks-Ventura, CA",urban,CA other,NA,Meaningfully Attested
6406049592,PALM SPRINGS ANESTHESIA SERVICES PC,"Oxnard-Thousand Oaks-Ventura, CA",urban,CA other,medium,Meaningfully Attested
4284538778,SUTTER BAY MEDICAL FOUNDATION,"San Jose-Sunnyvale-Santa Clara, CA",urban,CA other,large,Meaningfully Attested
9830094515,SUTTER VALLEY MEDICAL FOUNDATION,"Sacramento-Roseville-Folsom, CA",urban,CA other,large,Meaningfully Attested
9830094515,SUTTER VALLEY MEDICAL FOUNDATION,"Sacramento-Roseville-Folsom, CA",urban,CA other,large,Meaningfully Attested
8921910225,PERMANENTE MEDICAL GROUP INC,"Napa, CA",urban,CA other,large,Meaningfully Attested
345232096,CALIFORNIA KIDNEY SPECIALISTS,"Los Angeles-Long Beach-Anaheim, CA",urban,CA other,medium,No Meaningful Attest
345232096,CALIFORNIA KIDNEY SPECIALISTS,"Riverside-San Bernardino-Ontario, CA",urban,Inland Empire,medium,No Meaningful Attest
1850374521,"CALIFORNIA IMAGING AND DIAGNOSTICS MEDICAL GROUP, INC.","Riverside-San Bernardino-Ontario, CA",urban,Inland Empire,small,No Meaningful Attest
6406944883,CHILDREN'S HOSPITAL OF ORANGE COUNTY,"Riverside-San Bernardino-Ontario, CA",urban,Inland Empire,medium,No Meaningful Attest
5799828711,"RADIATION ONCOLOGY PHYSICIANS, INC","Riverside-San Bernardino-Ontario, CA",urban,Inland Empire,small,No Meaningful Attest
6901790062,"MARIN OPHTHALMIC CONSULTANTS, A MEDICAL CORPORATION","San Francisco-Oakland-Fremont, CA",urban,CA other,small,Meaningfully Attested
2365426517,COMMUNITY ORTHOPEDIC MEDICAL GROUP,"Los Angeles-Long Beach-Anaheim, CA",urban,CA other,medium,Meaningfully Attested
6709797491,STANFORD HEALTH CARE,"San Jose-Sunnyvale-Santa Clara, CA",urban,CA other,large,Meaningfully Attested
NA,,"San Francisco-Oakland-Fremont, CA",urban,CA other,NA,Meaningfully Attested
7911273180,SPORTS MEDICINE AND ORTHOPAEDIC INSTITUTE,"Riverside-San Bernardino-Ontario, CA",urban,Inland Empire,medium,Meaningfully Attested
6002729175,SOUTHERN CALIFORNIA PERMANENTE MEDICAL GROUP,"Los Angeles-Long Beach-Anaheim, CA",urban,CA other,large,Meaningfully Attested
8628972759,SHARP REES-STEALY MEDICAL GROUP INC,"San Diego-Chula Vista-Carlsbad, CA",urban,CA other,large,Meaningfully Attested
446157747,USC CARE MEDICAL GROUP INC,"Los Angeles-Long Beach-Anaheim, CA",urban,CA other,large,Meaningfully Attested
NA,,"San Francisco-Oakland-Fremont, CA",urban,CA other,NA,Meaningfully Attested
2062320559,DIGNITY HEALTH,"San Francisco-Oakland-Fremont, CA",urban,CA other,medium,Meaningfully Attested
3375536949,SALINAS VALLEY RADIOLOGISTS INC,"Salinas, CA",urban,CA other,small,Meaningfully Attested
2466409123,CEDAR EYE CENTER MEDICAL GROUP,"Sacramento-Roseville-Folsom, CA",urban,CA other,small,Meaningfully Attested
NA,,"Los Angeles-Long Beach-Anaheim, CA",urban,CA other,NA,Meaningfully Attested
NA,,"San Francisco-Oakland-Fremont, CA",urban,CA other,NA,Meaningfully Attested
1557682804,BRADLEY A ELI DENTAL CORPORATION,"San Diego-Chula Vista-Carlsbad, CA",urban,CA other,small,No Meaningful Attest
8921910225,PERMANENTE MEDICAL GROUP INC,"San Francisco-Oakland-Fremont, CA",urban,CA other,large,Meaningfully Attested
3577784750,NEWPORT BEACH SURGICAL AND MEDICAL GROUP INC,"Los Angeles-Long Beach-Anaheim, CA",urban,CA other,small,Meaningfully Attested
8628972759,SHARP REES-STEALY MEDICAL GROUP INC,"San Diego-Chula Vista-Carlsbad, CA",urban,CA other,large,Meaningfully Attested
NA,,"Sacramento-Roseville-Folsom, CA",urban,CA other,NA,Meaningfully Attested
3274795869,THE RETINA PARTNERS,"Los Angeles-Long Beach-Anaheim, CA",urban,CA other,small,Meaningfully Attested
6103115183,SILICON VALLEY MEDICAL DEVELOPMENT LLC,"San Jose-Sunnyvale-Santa Clara, CA",urban,CA other,medium,Meaningfully Attested
NA,,"Los Angeles-Long Beach-Anaheim, CA",urban,CA other,NA,Meaningfully Attested
7911816731,SOUTHERN INYO HEALTHCARE DISTRICT,NA,rural,NA,medium,Meaningfully Attested
4284538778,SUTTER BAY MEDICAL FOUNDATION,"San Jose-Sunnyvale-Santa Clara, CA",urban,CA other,large,Meaningfully Attested
9032291679,RICHARD S DEMERA MD INC.,"Fresno, CA",urban,CA other,small,Meaningfully Attested
NA,,"Los Angeles-Long Beach-Anaheim, CA",urban,CA other,NA,Meaningfully Attested
1052622578,M D IMAGING INC,"Redding, CA",urban,CA other,small,Meaningfully Attested
2163816448,ADVANCED RADIOLOGY AND INTERVENTIONAL ASSOCIATES INC,"Redding, CA",urban,CA other,medium,Meaningfully Attested
2264327188,REGIONAL RADIOLOGICAL ASSOCIATES INC A MEDICAL GROUP,"Redding, CA",urban,CA other,small,Meaningfully Attested
2961715990,EATON OPTOMETRIC GROUP INC,"Stockton-Lodi, CA",urban,CA other,small,Meaningfully Attested
3870554934,"TRACY OPTOMETRY GROUP, INC","Stockton-Lodi, CA",urban,CA other,small,Meaningfully Attested
1759344112,SOLTERO AND YASUDA ASSOCIATES CARDIOTHORACIC AND VASCULAR SURGERY MEDI,"Los Angeles-Long Beach-Anaheim, CA",urban,CA other,small,No Meaningful Attest
2769396357,CALIFORNIA KIDNEY MEDICAL GROUP INC,"Los Angeles-Long Beach-Anaheim, CA",urban,CA other,small,Meaningfully Attested
3173550704,"KRISHNA N. MANVI, M.D., INC.","Los Angeles-Long Beach-Anaheim, CA",urban,CA other,small,No Meaningful Attest
1153223219,ANESTHESIA SERVICE MEDICAL GROUP,"San Diego-Chula Vista-Carlsbad, CA",urban,CA other,medium,Meaningfully Attested
3375680739,"WEST COAST CHIROPRACTIC, INC.","Riverside-San Bernardino-Ontario, CA",urban,Inland Empire,small,No Meaningful Attest
NA,,"Sacramento-Roseville-Folsom, CA",urban,CA other,NA,Meaningfully Attested
749323749,"ANNE MARIE MCNEILL, MD, PHD, INC","Los Angeles-Long Beach-Anaheim, CA",urban,CA other,small,Meaningfully Attested
1658602263,HOWARD JOHN SIMON MD PC,"San Francisco-Oakland-Fremont, CA",urban,CA other,medium,No Meaningful Attest
1658602263,HOWARD JOHN SIMON MD PC,"San Jose-Sunnyvale-Santa Clara, CA",urban,CA other,medium,No Meaningful Attest
6608036108,SIMONMED IMAGING FLORIDA LLC,"San Francisco-Oakland-Fremont, CA",urban,CA other,medium,No Meaningful Attest
4284677709,COZIE N KANEMARU AND ROSEMARY HUM PTR,"Los Angeles-Long Beach-Anaheim, CA",urban,CA other,small,No Meaningful Attest
NA,,"Los Angeles-Long Beach-Anaheim, CA",urban,CA other,NA,Meaningfully Attested
3577476761,REGENTS OF THE UNIVERSITY OF CALIFORNIA,"San Diego-Chula Vista-Carlsbad, CA",urban,CA other,large,Meaningfully Attested
3870906092,RADIATION ONCOLOGY NETWORK OF SOUTHERN CALIFORNIA,"San Diego-Chula Vista-Carlsbad, CA",urban,CA other,small,Meaningfully Attested
3870906092,RADIATION ONCOLOGY NETWORK OF SOUTHERN CALIFORNIA,"El Centro, CA",urban,CA other,small,Meaningfully Attested
NA,,"Santa Maria-Santa Barbara, CA",urban,CA other,NA,Meaningfully Attested
8921910225,PERMANENTE MEDICAL GROUP INC,"Sacramento-Roseville-Folsom, CA",urban,CA other,large,Meaningfully Attested
NA,,"Los Angeles-Long Beach-Anaheim, CA",urban,CA other,NA,Meaningfully Attested
9032023171,COUNTY OF SAN MATEO,"San Francisco-Oakland-Fremont, CA",urban,CA other,medium,Meaningfully Attested
2567531494,ROBERT MARRIOTT MEDICAL CORP,"Los Angeles-Long Beach-Anaheim, CA",urban,CA other,medium,Meaningfully Attested
9133031610,BAROMEDICAL PHYSICIAN ASSOCIATES MEDICAL GROUP INC,"Los Angeles-Long Beach-Anaheim, CA",urban,CA other,small,Meaningfully Attested
446161335,TAHOE FOREST HOSPITAL DISTRICT,"Truckee-Grass Valley, CA",urban,CA other,medium,Meaningfully Attested
NA,,"Riverside-San Bernardino-Ontario, CA",urban,Inland Empire,NA,Meaningfully Attested
4284733783,"SAN MATEO PODIATRY GROUP, A PROFESSIONAL CORPORATION","San Francisco-Oakland-Fremont, CA",urban,CA other,small,Meaningfully Attested
5496668410,UNIVERSITY OF CALIFORNIA SFGH MEDICAL GROUP,"San Francisco-Oakland-Fremont, CA",urban,CA other,large,Meaningfully Attested
6002729175,SOUTHERN CALIFORNIA PERMANENTE MEDICAL GROUP,"Los Angeles-Long Beach-Anaheim, CA",urban,CA other,large,Meaningfully Attested
8224092994,ASSOCIATION OF SOUTH BAY SURGEONS,"Los Angeles-Long Beach-Anaheim, CA",urban,CA other,medium,Meaningfully Attested
NA,,"Los Angeles-Long Beach-Anaheim, CA",urban,CA other,NA,Meaningfully Attested
NA,,"Riverside-San Bernardino-Ontario, CA",urban,Inland Empire,NA,Meaningfully Attested
6608272455,CALIFORNIA PULMONARY ASSOCIATES INC,"Los Angeles-Long Beach-Anaheim, CA",urban,CA other,small,Meaningfully Attested
6608272455,CALIFORNIA PULMONARY ASSOCIATES INC,"Riverside-San Bernardino-Ontario, CA",urban,Inland Empire,small,Meaningfully Attested
8921910225,PERMANENTE MEDICAL GROUP INC,"San Francisco-Oakland-Fremont, CA",urban,CA other,large,Meaningfully Attested
4587852868,JEFFREY P LAKE MD INC,"Los Angeles-Long Beach-Anaheim, CA",urban,CA other,small,Meaningfully Attested
NA,,"Los Angeles-Long Beach-Anaheim, CA",urban,CA other,NA,Meaningfully Attested
8224241955,MICHAEL JAY PAVELOFF MD INC,"Santa Maria-Santa Barbara, CA",urban,CA other,small,Meaningfully Attested
7315842002,HEALTHCARE PARTNERS AFFILIATES MEDICAL GROUP,"Los Angeles-Long Beach-Anaheim, CA",urban,CA other,large,Meaningfully Attested
8628972759,SHARP REES-STEALY MEDICAL GROUP INC,"San Diego-Chula Vista-Carlsbad, CA",urban,CA other,large,Meaningfully Attested
NA,,"Oxnard-Thousand Oaks-Ventura, CA",urban,CA other,NA,Meaningfully Attested
4688661747,LIMBERG EYE SURGERY A MEDICAL CORPORATION,"Salinas, CA",urban,CA other,small,No Meaningful Attest
446157747,USC CARE MEDICAL GROUP INC,"Los Angeles-Long Beach-Anaheim, CA",urban,CA other,large,Meaningfully Attested
1557492436,SALEEM RAJPER MEDICAL CORPORATION,"San Diego-Chula Vista-Carlsbad, CA",urban,CA other,small,No Meaningful Attest
8921910225,PERMANENTE MEDICAL GROUP INC,"Vallejo, CA",urban,CA other,large,Meaningfully Attested
8921910225,PERMANENTE MEDICAL GROUP INC,"San Francisco-Oakland-Fremont, CA",urban,CA other,large,Meaningfully Attested
4486567229,UNIVERSITY OF CALIFORNIA SAN FRANCISCO,"San Francisco-Oakland-Fremont, CA",urban,CA other,large,Meaningfully Attested
NA,,"Los Angeles-Long Beach-Anaheim, CA",urban,CA other,NA,Meaningfully Attested
9133168784,PATHOLOGY ASSOCIATES,"Visalia, CA",urban,CA other,medium,No Meaningful Attest
6204849102,"LIVINGWATER'S MEDICAL CLINIC, INC.","Riverside-San Bernardino-Ontario, CA",urban,Inland Empire,small,No Meaningful Attest
6608176094,REINA Y PEREZ A PROFESSIONAL CORP,"San Francisco-Oakland-Fremont, CA",urban,CA other,small,No Meaningful Attest
42685950,HEALTH AVE CLINIC INC,"San Diego-Chula Vista-Carlsbad, CA",urban,CA other,small,No Meaningful Attest
1254605140,INAMDAR AND SHETH PROFESSIONAL MEDICAL CORPORATION,"San Diego-Chula Vista-Carlsbad, CA",urban,CA other,small,No Meaningful Attest
1254605140,INAMDAR AND SHETH PROFESSIONAL MEDICAL CORPORATION,"Riverside-San Bernardino-Ontario, CA",urban,Inland Empire,small,No Meaningful Attest
8022433085,VITUITY - URGENT CARE SERVICES PC,"Los Angeles-Long Beach-Anaheim, CA",urban,CA other,medium,No Meaningful Attest
2264801513,EMERALD BAY PHYSICAL THERAPY PC,"Sacramento-Roseville-Folsom, CA",urban,CA other,small,No Meaningful Attest
9537238027,MED INSTITUTE,"Los Angeles-Long Beach-Anaheim, CA",urban,CA other,small,No Meaningful Attest
749559565,STERLING HOSPITALIST MEDICAL GROUP INC,"Los Angeles-Long Beach-Anaheim, CA",urban,CA other,small,No Meaningful Attest
6507263688,EVERGREEN SPINE AND PAIN CENTERS,"Riverside-San Bernardino-Ontario, CA",urban,Inland Empire,small,No Meaningful Attest
6507263688,EVERGREEN SPINE AND PAIN CENTERS,"Los Angeles-Long Beach-Anaheim, CA",urban,CA other,small,No Meaningful Attest
840485975,M TRINH OPTOMETRY INC,"Oxnard-Thousand Oaks-Ventura, CA",urban,CA other,small,No Meaningful Attest
9830363167,RAMA THIRU PATHI MD INC.,"Riverside-San Bernardino-Ontario, CA",urban,Inland Empire,small,No Meaningful Attest
3678702206,ADVANCED DERMATOLOGY AND SKIN CANCER SPECIALISTS,"Yuba City, CA",urban,CA other,medium,No Meaningful Attest
1456747369,"ORANGECREST MEDICAL GROUP, INC.","Riverside-San Bernardino-Ontario, CA",urban,Inland Empire,small,No Meaningful Attest
5496003329,OLD TOWNE OPTOMETRY INC,"Los Angeles-Long Beach-Anaheim, CA",urban,CA other,small,No Meaningful Attest
5799974796,COLTON VALLEY MEDICAL CARE INC,"Riverside-San Bernardino-Ontario, CA",urban,Inland Empire,small,No Meaningful Attest
NA,,"Los Angeles-Long Beach-Anaheim, CA",urban,CA other,NA,Meaningfully Attested
8921993205,PROVIDENCE MEDICAL FOUNDATION,"Eureka-Arcata, CA",urban,CA other,large,Meaningfully Attested
941106645,CEDARS-SINAI MEDICAL CARE FOUNDATION,"Los Angeles-Long Beach-Anaheim, CA",urban,CA other,large,Meaningfully Attested
1658796859,ARIZONA DIAGNOSTIC RADIOLOGY GROUP LLC,"Los Angeles-Long Beach-Anaheim, CA",urban,CA other,medium,Meaningfully Attested
2466553128,FRESNO IMAGING CENTER,"Fresno, CA",urban,CA other,medium,Meaningfully Attested
3476466376,BEVERLY RADIOLOGY MEDICAL GROUP III,"Los Angeles-Long Beach-Anaheim, CA",urban,CA other,medium,Meaningfully Attested
6406749613,DESERT ADVANCED IMAGING MEDICAL CENTER,"Riverside-San Bernardino-Ontario, CA",urban,Inland Empire,medium,Meaningfully Attested
7214826460,KERN RADIOLOGY MEDICAL GROUP INC,"Bakersfield-Delano, CA",urban,CA other,medium,Meaningfully Attested
6204987407,"BRADLEY B. BAILEY,MD AND ROGER B. SCHECHTER, MD, INC.","San Diego-Chula Vista-Carlsbad, CA",urban,CA other,medium,No Meaningful Attest
8921993205,PROVIDENCE MEDICAL FOUNDATION,"Los Angeles-Long Beach-Anaheim, CA",urban,CA other,large,Meaningfully Attested
446157747,USC CARE MEDICAL GROUP INC,"Los Angeles-Long Beach-Anaheim, CA",urban,CA other,large,Meaningfully Attested
9830094515,SUTTER VALLEY MEDICAL FOUNDATION,"Sacramento-Roseville-Folsom, CA",urban,CA other,large,Meaningfully Attested
8426951328,PIH HEALTH PHYSICIANS,"Los Angeles-Long Beach-Anaheim, CA",urban,CA other,large,Meaningfully Attested
4284538778,SUTTER BAY MEDICAL FOUNDATION,"San Francisco-Oakland-Fremont, CA",urban,CA other,large,Meaningfully Attested
NA,,"Oxnard-Thousand Oaks-Ventura, CA",urban,CA other,NA,Meaningfully Attested
6709797491,STANFORD HEALTH CARE,"San Jose-Sunnyvale-Santa Clara, CA",urban,CA other,large,Meaningfully Attested
1355248584,THE REGENTS OF THE UNIVERSITY OF CALIFORNIA,"Los Angeles-Long Beach-Anaheim, CA",urban,CA other,large,Meaningfully Attested
1153235775,GLENDALE EYE MEDICAL GROUP INC,"Los Angeles-Long Beach-Anaheim, CA",urban,CA other,small,Meaningfully Attested
4880934603,PACIFIC HEALTH EDUCATION COGNITIVE CENTER INC,"Bakersfield-Delano, CA",urban,CA other,small,No Meaningful Attest
9436227121,ETC CONSULTANTS INC,"Los Angeles-Long Beach-Anaheim, CA",urban,CA other,small,No Meaningful Attest
NA,,"San Francisco-Oakland-Fremont, CA",urban,CA other,NA,Meaningfully Attested
2769370535,UNIVERSITY ANESTHESIA MEDICAL GROUP,"San Francisco-Oakland-Fremont, CA",urban,CA other,medium,Meaningfully Attested
5395127682,BARTON MEDICAL FOUNDATION,"Sacramento-Roseville-Folsom, CA",urban,CA other,medium,Meaningfully Attested
9830094515,SUTTER VALLEY MEDICAL FOUNDATION,NA,rural,NA,large,Meaningfully Attested
9830094515,SUTTER VALLEY MEDICAL FOUNDATION,"Sacramento-Roseville-Folsom, CA",urban,CA other,large,Meaningfully Attested
446436398,DAVID PALESTRANT MD INC,"San Francisco-Oakland-Fremont, CA",urban,CA other,small,No Meaningful Attest
6800709403,CHAPARRAL MEDICAL GROUP INC,"Riverside-San Bernardino-Ontario, CA",urban,Inland Empire,medium,Meaningfully Attested
NA,,"San Diego-Chula Vista-Carlsbad, CA",urban,CA other,NA,Meaningfully Attested
NA,,"San Francisco-Oakland-Fremont, CA",urban,CA other,NA,Meaningfully Attested
3173580925,"SANTA MARIA VALLEY PHYSICAL THERAPY GROUP, INC.","Santa Maria-Santa Barbara, CA",urban,CA other,small,No Meaningful Attest
NA,,"Oxnard-Thousand Oaks-Ventura, CA",urban,CA other,NA,Meaningfully Attested
NA,,"San Jose-Sunnyvale-Santa Clara, CA",urban,CA other,NA,Meaningfully Attested
5193152510,"MONARCH BAY OPTOMETRY, INC.","Los Angeles-Long Beach-Anaheim, CA",urban,CA other,small,No Meaningful Attest
8921910225,PERMANENTE MEDICAL GROUP INC,"San Francisco-Oakland-Fremont, CA",urban,CA other,large,Meaningfully Attested
2961872452,RADIOLOGISTS OF CAPE COD HOSPITAL,"San Francisco-Oakland-Fremont, CA",urban,CA other,medium,No Meaningful Attest
7416946199,SOUTHWEST DIAGNOSTIC IMAGING LTD,"San Francisco-Oakland-Fremont, CA",urban,CA other,medium,No Meaningful Attest
NA,,"Los Angeles-Long Beach-Anaheim, CA",urban,CA other,NA,Meaningfully Attested
1153227814,FACULTY PHYSICIANS AND SURGEONS OF LLUSM,"Riverside-San Bernardino-Ontario, CA",urban,Inland Empire,large,Meaningfully Attested
4486752979,CAMPUS PHYSICAL THERAPY INC,"San Francisco-Oakland-Fremont, CA",urban,CA other,small,No Meaningful Attest
6002729175,SOUTHERN CALIFORNIA PERMANENTE MEDICAL GROUP,"Los Angeles-Long Beach-Anaheim, CA",urban,CA other,large,Meaningfully Attested
2567549504,REDDING DERMATOLOGY MEDICAL GROUP INC,"Eureka-Arcata, CA",urban,CA other,medium,No Meaningful Attest
5698872398,"THE ONCOLOGY INSTITUTE CA, A PROFESSIONAL CORPORATION","Riverside-San Bernardino-Ontario, CA",urban,Inland Empire,medium,Meaningfully Attested
6608789813,JOHN MUIR PHYSICIAN NETWORK,"San Francisco-Oakland-Fremont, CA",urban,CA other,large,Meaningfully Attested
NA,,"Los Angeles-Long Beach-Anaheim, CA",urban,CA other,NA,Meaningfully Attested
8729276795,OBHG CALIFORNIA PC,"Los Angeles-Long Beach-Anaheim, CA",urban,CA other,medium,Meaningfully Attested
6507009230,WORLDWIDE INTEGRATIVE HEALTHCARE INC,"San Francisco-Oakland-Fremont, CA",urban,CA other,small,Meaningfully Attested
NA,,"Los Angeles-Long Beach-Anaheim, CA",urban,CA other,NA,Meaningfully Attested
6709797491,STANFORD HEALTH CARE,"San Jose-Sunnyvale-Santa Clara, CA",urban,CA other,large,Meaningfully Attested
6709797491,STANFORD HEALTH CARE,"San Francisco-Oakland-Fremont, CA",urban,CA other,large,Meaningfully Attested
8628972759,SHARP REES-STEALY MEDICAL GROUP INC,"San Diego-Chula Vista-Carlsbad, CA",urban,CA other,large,Meaningfully Attested
NA,,"Los Angeles-Long Beach-Anaheim, CA",urban,CA other,NA,Meaningfully Attested
1759377757,EAST BAY NEPHROLOGY MEDICAL GROUP INC,"Vallejo, CA",urban,CA other,medium,Meaningfully Attested
1759377757,EAST BAY NEPHROLOGY MEDICAL GROUP INC,"San Francisco-Oakland-Fremont, CA",urban,CA other,medium,Meaningfully Attested
NA,,"San Francisco-Oakland-Fremont, CA",urban,CA other,NA,Meaningfully Attested
5193719268,SAN MATEO DIALYSIS ASSOCIATES,"San Francisco-Oakland-Fremont, CA",urban,CA other,small,Meaningfully Attested
7517979297,PACIFIC FOOT AND ANKLE CENTER - A PODIATRY CORPORATION,"Los Angeles-Long Beach-Anaheim, CA",urban,CA other,small,Meaningfully Attested
5395657001,GEISINGER CLINIC,"San Diego-Chula Vista-Carlsbad, CA",urban,CA other,large,No Meaningful Attest
